Year,Month,Day,Hour,Id,Name,lat,lon,WindSpeed,Pressure,LatLon,tid,class,time
1976,6,12,0,3,NOT_NAMED,30,-76.2,30,0,30 -76.2,2419,TS,18
1976,6,12,6,3,NOT_NAMED,31.8,-73.8,30,0,31.8 -73.8,2419,TS,24
1976,6,12,12,3,NOT_NAMED,33.5,-71.5,25,0,33.5 -71.5,2419,TS,30
1976,6,12,18,3,NOT_NAMED,35.2,-69.2,20,0,35.2 -69.2,2419,TS,36
1976,7,20,12,4,NOT_NAMED,31,-72,20,0,31 -72,2420,TS,6
1976,7,20,18,4,NOT_NAMED,31.5,-72.1,25,0,31.5 -72.1,2420,TS,12
1976,7,21,0,4,NOT_NAMED,32,-72.3,25,0,32 -72.3,2420,TS,18
1976,7,21,6,4,NOT_NAMED,32.5,-72.4,25,0,32.5 -72.4,2420,TS,24
1976,7,21,12,4,NOT_NAMED,33,-72.5,25,0,33 -72.5,2420,TS,30
1976,7,21,18,4,NOT_NAMED,33.3,-72.2,25,0,33.3 -72.2,2420,TS,36
1976,7,22,0,4,NOT_NAMED,33.5,-71.8,25,0,33.5 -71.8,2420,TS,42
1976,7,22,6,4,NOT_NAMED,33.7,-71.4,20,0,33.7 -71.4,2420,TS,48
1976,7,22,12,4,NOT_NAMED,34,-71,20,0,34 -71,2420,TS,54
1976,7,23,12,5,NOT_NAMED,10.5,-24,20,0,10.5 -24,2421,TS,6
1976,7,23,18,5,NOT_NAMED,10.4,-25.5,25,0,10.4 -25.5,2421,TS,12
1976,7,24,0,5,NOT_NAMED,10.3,-27,25,0,10.3 -27,2421,TS,18
1976,7,24,6,5,NOT_NAMED,10.2,-28.5,25,0,10.2 -28.5,2421,TS,24
1976,7,24,12,5,NOT_NAMED,10,-30.8,25,0,10 -30.8,2421,TS,30
1976,7,24,18,5,NOT_NAMED,10.5,-32,20,0,10.5 -32,2421,TS,36
1976,7,28,18,6,ANNA,28,-52.3,20,1015,28 -52.3,2422,TS,6
1976,7,29,0,6,ANNA,28,-51.3,20,0,28 -51.3,2422,TS,12
1976,7,29,6,6,ANNA,28,-50.3,20,0,28 -50.3,2422,TS,18
1976,7,29,12,6,ANNA,28,-49.3,25,1012,28 -49.3,2422,TS,24
1976,7,29,18,6,ANNA,28,-48.1,25,0,28 -48.1,2422,TS,30
1976,7,30,0,6,ANNA,28.3,-45.6,30,1005,28.3 -45.6,2422,TS,36
1976,7,30,6,6,ANNA,29.8,-42,35,999,29.8 -42,2422,TS,42
1976,7,30,12,6,ANNA,30.1,-39.9,40,0,30.1 -39.9,2422,TS,48
1976,7,30,18,6,ANNA,30.5,-37.7,40,0,30.5 -37.7,2422,TS,54
1976,7,31,0,6,ANNA,31.3,-35.7,40,0,31.3 -35.7,2422,TS,60
1976,7,31,6,6,ANNA,31.9,-33.6,40,0,31.9 -33.6,2422,TS,66
1976,7,31,12,6,ANNA,32.5,-31.5,40,0,32.5 -31.5,2422,TS,72
1976,7,31,18,6,ANNA,33.2,-29.4,40,0,33.2 -29.4,2422,TS,78
1976,8,1,0,6,ANNA,33.9,-27.1,35,0,33.9 -27.1,2422,TS,84
1976,8,1,6,6,ANNA,35,-24.9,35,0,35 -24.9,2422,TS,90
1976,8,1,12,6,ANNA,36.3,-23.2,35,0,36.3 -23.2,2422,TS,96
1976,8,1,18,6,ANNA,37.8,-21.8,35,0,37.8 -21.8,2422,TS,102
1976,8,2,0,6,ANNA,39.2,-20.9,35,0,39.2 -20.9,2422,TS,108
1976,8,2,6,6,ANNA,40.6,-20.3,40,0,40.6 -20.3,2422,TS,114
1976,8,2,12,6,ANNA,42.1,-20.5,45,0,42.1 -20.5,2422,TS,120
1976,8,2,18,6,ANNA,42.7,-21,40,1004,42.7 -21,2422,TS,126
1976,8,3,0,6,ANNA,42.8,-21.9,35,0,42.8 -21.9,2422,TS,132
1976,8,3,6,6,ANNA,42.7,-22.8,35,0,42.7 -22.8,2422,TS,138
1976,8,3,12,6,ANNA,42.5,-23.7,30,1006,42.5 -23.7,2422,TS,144
1976,8,3,18,6,ANNA,41.9,-24.9,30,0,41.9 -24.9,2422,TS,150
1976,8,4,0,6,ANNA,41.2,-25.9,30,0,41.2 -25.9,2422,TS,156
1976,8,4,6,6,ANNA,40.4,-26.7,30,0,40.4 -26.7,2422,TS,162
1976,8,4,12,6,ANNA,39.5,-27.5,30,1008,39.5 -27.5,2422,TS,168
1976,8,4,18,6,ANNA,38.5,-28.1,30,0,38.5 -28.1,2422,TS,174
1976,8,5,0,6,ANNA,38,-28.1,30,0,38 -28.1,2422,TS,180
1976,8,5,6,6,ANNA,37.5,-27.7,30,0,37.5 -27.7,2422,TS,186
1976,8,5,12,6,ANNA,37.4,-27.3,25,1012,37.4 -27.3,2422,TS,192
1976,8,5,18,6,ANNA,37.4,-26.7,25,0,37.4 -26.7,2422,TS,198
1976,8,6,0,6,ANNA,37.5,-26.3,25,0,37.5 -26.3,2422,TS,204
1976,8,6,6,6,ANNA,37.6,-25.6,25,0,37.6 -25.6,2422,TS,210
1976,8,6,12,6,ANNA,37.9,-25.1,25,1015,37.9 -25.1,2422,TS,216
1976,8,6,18,6,ANNA,38.2,-24.6,25,0,38.2 -24.6,2422,TS,222
1976,8,6,6,7,BELLE,26,-72.8,25,1012,26 -72.8,2423,L3,6
1976,8,6,12,7,BELLE,26.3,-73,25,1012,26.3 -73,2423,L3,12
1976,8,6,18,7,BELLE,26,-73.4,30,1009,26 -73.4,2423,L3,18
1976,8,7,0,7,BELLE,25.6,-73.2,40,1005,25.6 -73.2,2423,L3,24
1976,8,7,6,7,BELLE,26,-73.2,45,1000,26 -73.2,2423,L3,30
1976,8,7,12,7,BELLE,26.2,-73.7,55,993,26.2 -73.7,2423,L3,36
1976,8,7,18,7,BELLE,26.6,-74.2,70,985,26.6 -74.2,2423,L3,42
1976,8,8,0,7,BELLE,26.9,-74.6,80,972,26.9 -74.6,2423,L3,48
1976,8,8,6,7,BELLE,27.4,-75.1,90,962,27.4 -75.1,2423,L3,54
1976,8,8,12,7,BELLE,28.1,-75.1,95,959,28.1 -75.1,2423,L3,60
1976,8,8,18,7,BELLE,29.5,-75.3,100,958,29.5 -75.3,2423,L3,66
1976,8,9,0,7,BELLE,30.9,-75.3,105,957,30.9 -75.3,2423,L3,72
1976,8,9,6,7,BELLE,32.5,-75.2,105,959,32.5 -75.2,2423,L3,78
1976,8,9,12,7,BELLE,34.4,-74.7,95,963,34.4 -74.7,2423,L3,84
1976,8,9,18,7,BELLE,36.6,-74.2,90,970,36.6 -74.2,2423,L3,90
1976,8,10,0,7,BELLE,38.8,-73.8,80,977,38.8 -73.8,2423,L3,96
1976,8,10,6,7,BELLE,41,-73.2,60,983,41 -73.2,2423,L3,102
1976,8,10,12,7,BELLE,42.6,-72.4,35,992,42.6 -72.4,2423,L3,108
1976,8,18,0,8,DOTTIE,26,-84,20,1010,26 -84,2424,TS,6
1976,8,18,6,8,DOTTIE,25.3,-83.3,20,0,25.3 -83.3,2424,TS,12
1976,8,18,12,8,DOTTIE,24.7,-82.7,20,1009,24.7 -82.7,2424,TS,18
1976,8,18,18,8,DOTTIE,24.5,-82.5,20,0,24.5 -82.5,2424,TS,24
1976,8,19,0,8,DOTTIE,24.6,-82.2,25,0,24.6 -82.2,2424,TS,30
1976,8,19,6,8,DOTTIE,24.8,-82,30,1003,24.8 -82,2424,TS,36
1976,8,19,12,8,DOTTIE,25,-81.7,35,0,25 -81.7,2424,TS,42
1976,8,19,18,8,DOTTIE,26.6,-80.1,35,1006,26.6 -80.1,2424,TS,48
1976,8,20,0,8,DOTTIE,28.2,-80,40,0,28.2 -80,2424,TS,54
1976,8,20,6,8,DOTTIE,29.6,-80,45,996,29.6 -80,2424,TS,60
1976,8,20,12,8,DOTTIE,30.6,-80,40,999,30.6 -80,2424,TS,66
1976,8,20,18,8,DOTTIE,32,-80,35,1005,32 -80,2424,TS,72
1976,8,21,0,8,DOTTIE,33,-80,35,1005,33 -80,2424,TS,78
1976,8,21,6,8,DOTTIE,33.3,-80,25,1010,33.3 -80,2424,TS,84
1976,8,21,12,8,DOTTIE,33.5,-80,20,1015,33.5 -80,2424,TS,90
1976,8,18,12,9,CANDICE,31.7,-68.2,30,1007,31.7 -68.2,2425,L1,6
1976,8,18,18,9,CANDICE,33.4,-67.5,35,1003,33.4 -67.5,2425,L1,12
1976,8,19,0,9,CANDICE,35.2,-66.4,40,996,35.2 -66.4,2425,L1,18
1976,8,19,6,9,CANDICE,36.7,-65.7,40,0,36.7 -65.7,2425,L1,24
1976,8,19,12,9,CANDICE,37.7,-65,40,0,37.7 -65,2425,L1,30
1976,8,19,18,9,CANDICE,38.2,-64,40,999,38.2 -64,2425,L1,36
1976,8,20,0,9,CANDICE,38.8,-63.7,35,1005,38.8 -63.7,2425,L1,42
1976,8,20,6,9,CANDICE,39.7,-63.3,35,1005,39.7 -63.3,2425,L1,48
1976,8,20,12,9,CANDICE,40.2,-62,35,0,40.2 -62,2425,L1,54
1976,8,20,18,9,CANDICE,40.8,-61,40,997,40.8 -61,2425,L1,60
1976,8,21,0,9,CANDICE,41.1,-59.8,40,0,41.1 -59.8,2425,L1,66
1976,8,21,6,9,CANDICE,41.2,-59.3,65,993,41.2 -59.3,2425,L1,72
1976,8,21,12,9,CANDICE,41,-59,65,989,41 -59,2425,L1,78
1976,8,21,18,9,CANDICE,40.5,-58.7,65,0,40.5 -58.7,2425,L1,84
1976,8,22,0,9,CANDICE,40.3,-58.2,65,0,40.3 -58.2,2425,L1,90
1976,8,22,6,9,CANDICE,40.8,-57.8,70,0,40.8 -57.8,2425,L1,96
1976,8,22,12,9,CANDICE,41,-57,70,0,41 -57,2425,L1,102
1976,8,22,18,9,CANDICE,41.3,-56.4,80,964,41.3 -56.4,2425,L1,108
1976,8,23,0,9,CANDICE,41.7,-55.5,80,0,41.7 -55.5,2425,L1,114
1976,8,23,6,9,CANDICE,42.4,-54.3,80,0,42.4 -54.3,2425,L1,120
1976,8,23,12,9,CANDICE,43.1,-53.2,80,0,43.1 -53.2,2425,L1,126
1976,8,23,18,9,CANDICE,44.4,-51.2,80,971,44.4 -51.2,2425,L1,132
1976,8,24,0,9,CANDICE,45.9,-48.7,80,0,45.9 -48.7,2425,L1,138
1976,8,24,6,9,CANDICE,47.3,-45.5,65,0,47.3 -45.5,2425,L1,144
1976,8,24,12,9,CANDICE,49.9,-42.8,65,0,49.9 -42.8,2425,L1,150
1976,8,20,12,10,EMMY,14,-48,20,1012,14 -48,2426,L2,6
1976,8,20,18,10,EMMY,14,-49.3,20,0,14 -49.3,2426,L2,12
1976,8,21,0,10,EMMY,14,-50.6,20,0,14 -50.6,2426,L2,18
1976,8,21,6,10,EMMY,14.1,-51.8,20,0,14.1 -51.8,2426,L2,24
1976,8,21,12,10,EMMY,14.4,-52.8,25,1012,14.4 -52.8,2426,L2,30
1976,8,21,18,10,EMMY,14.8,-53.5,25,0,14.8 -53.5,2426,L2,36
1976,8,22,0,10,EMMY,15.2,-54.2,25,1010,15.2 -54.2,2426,L2,42
1976,8,22,6,10,EMMY,15.8,-55.2,30,1009,15.8 -55.2,2426,L2,48
1976,8,22,12,10,EMMY,16.2,-56,35,1006,16.2 -56,2426,L2,54
1976,8,22,18,10,EMMY,17,-57.2,40,1004,17 -57.2,2426,L2,60
1976,8,23,0,10,EMMY,17.8,-58.6,45,0,17.8 -58.6,2426,L2,66
1976,8,23,6,10,EMMY,18.6,-60,50,997,18.6 -60,2426,L2,72
1976,8,23,12,10,EMMY,19.4,-61,55,0,19.4 -61,2426,L2,78
1976,8,23,18,10,EMMY,20.2,-62,55,996,20.2 -62,2426,L2,84
1976,8,24,0,10,EMMY,21.3,-63.2,55,998,21.3 -63.2,2426,L2,90
1976,8,24,6,10,EMMY,22.7,-64,55,999,22.7 -64,2426,L2,96
1976,8,24,12,10,EMMY,23.8,-64.5,55,999,23.8 -64.5,2426,L2,102
1976,8,24,18,10,EMMY,24.5,-64.8,60,995,24.5 -64.8,2426,L2,108
1976,8,25,0,10,EMMY,25.3,-64.2,60,0,25.3 -64.2,2426,L2,114
1976,8,25,6,10,EMMY,26,-63.4,60,991,26 -63.4,2426,L2,120
1976,8,25,12,10,EMMY,26.5,-62.1,65,990,26.5 -62.1,2426,L2,126
1976,8,25,18,10,EMMY,26.6,-60.4,65,991,26.6 -60.4,2426,L2,132
1976,8,26,0,10,EMMY,26.8,-59,70,988,26.8 -59,2426,L2,138
1976,8,26,6,10,EMMY,27,-57.8,75,984,27 -57.8,2426,L2,144
1976,8,26,12,10,EMMY,27.2,-56.2,80,980,27.2 -56.2,2426,L2,150
1976,8,26,18,10,EMMY,27.7,-54.8,85,976,27.7 -54.8,2426,L2,156
1976,8,27,0,10,EMMY,28.9,-53.6,85,0,28.9 -53.6,2426,L2,162
1976,8,27,6,10,EMMY,29.8,-53.4,85,0,29.8 -53.4,2426,L2,168
1976,8,27,12,10,EMMY,30.9,-53.7,85,975,30.9 -53.7,2426,L2,174
1976,8,27,18,10,EMMY,31.8,-54,85,0,31.8 -54,2426,L2,180
1976,8,28,0,10,EMMY,32.5,-55.2,85,0,32.5 -55.2,2426,L2,186
1976,8,28,6,10,EMMY,33,-56,85,0,33 -56,2426,L2,192
1976,8,28,12,10,EMMY,33.5,-56.6,85,975,33.5 -56.6,2426,L2,198
1976,8,28,18,10,EMMY,34,-57.2,85,0,34 -57.2,2426,L2,204
1976,8,29,0,10,EMMY,34.4,-57.4,85,0,34.4 -57.4,2426,L2,210
1976,8,29,6,10,EMMY,34.8,-57.4,85,0,34.8 -57.4,2426,L2,216
1976,8,29,12,10,EMMY,35,-56.8,90,974,35 -56.8,2426,L2,222
1976,8,29,18,10,EMMY,35,-55.5,90,0,35 -55.5,2426,L2,228
1976,8,30,0,10,EMMY,35,-54.5,90,0,35 -54.5,2426,L2,234
1976,8,30,6,10,EMMY,35,-53.3,90,0,35 -53.3,2426,L2,240
1976,8,30,12,10,EMMY,34.9,-52,90,975,34.9 -52,2426,L2,246
1976,8,30,18,10,EMMY,34.9,-50.5,90,0,34.9 -50.5,2426,L2,252
1976,8,31,0,10,EMMY,34.9,-48.7,90,0,34.9 -48.7,2426,L2,258
1976,8,31,6,10,EMMY,34.9,-46.8,90,0,34.9 -46.8,2426,L2,264
1976,8,31,12,10,EMMY,35.1,-44.9,85,977,35.1 -44.9,2426,L2,270
1976,8,31,18,10,EMMY,35.2,-42.8,85,0,35.2 -42.8,2426,L2,276
1976,9,1,0,10,EMMY,35.5,-40.5,85,0,35.5 -40.5,2426,L2,282
1976,9,1,6,10,EMMY,35.4,-38.5,85,0,35.4 -38.5,2426,L2,288
1976,9,1,12,10,EMMY,35.1,-36.6,80,975,35.1 -36.6,2426,L2,294
1976,9,1,18,10,EMMY,34.8,-34.8,80,0,34.8 -34.8,2426,L2,300
1976,9,2,0,10,EMMY,34,-33.2,80,0,34 -33.2,2426,L2,306
1976,9,2,6,10,EMMY,33.6,-32,80,0,33.6 -32,2426,L2,312
1976,9,2,12,10,EMMY,33.6,-30.5,80,0,33.6 -30.5,2426,L2,318
1976,9,2,18,10,EMMY,34.2,-29.4,80,0,34.2 -29.4,2426,L2,324
1976,9,3,0,10,EMMY,35.2,-28.7,75,980,35.2 -28.7,2426,L2,330
1976,9,3,6,10,EMMY,36.2,-28.3,75,0,36.2 -28.3,2426,L2,336
1976,9,3,12,10,EMMY,37.2,-28,75,0,37.2 -28,2426,L2,342
1976,9,3,18,10,EMMY,38,-27.2,70,984,38 -27.2,2426,L2,348
1976,9,4,0,10,EMMY,38.8,-26.8,65,988,38.8 -26.8,2426,L2,354
1976,9,4,6,10,EMMY,39.6,-25.8,65,994,39.6 -25.8,2426,L2,360
1976,9,4,12,10,EMMY,40.5,-25,50,998,40.5 -25,2426,L2,366
1976,9,4,18,10,EMMY,41,-24,30,1002,41 -24,2426,L2,372
1976,8,27,12,11,FRANCES,12.5,-37.5,25,1009,12.5 -37.5,2427,L3,6
1976,8,27,18,11,FRANCES,13,-39,25,0,13 -39,2427,L3,12
1976,8,28,0,11,FRANCES,13.5,-40.5,25,0,13.5 -40.5,2427,L3,18
1976,8,28,6,11,FRANCES,13.8,-42.1,25,0,13.8 -42.1,2427,L3,24
1976,8,28,12,11,FRANCES,14.3,-43.7,30,0,14.3 -43.7,2427,L3,30
1976,8,28,18,11,FRANCES,14.7,-45.3,50,1002,14.7 -45.3,2427,L3,36
1976,8,29,0,11,FRANCES,15.4,-46.8,50,0,15.4 -46.8,2427,L3,42
1976,8,29,6,11,FRANCES,16.1,-48.4,50,0,16.1 -48.4,2427,L3,48
1976,8,29,12,11,FRANCES,16.6,-49.6,50,998,16.6 -49.6,2427,L3,54
1976,8,29,18,11,FRANCES,17.5,-50.5,60,994,17.5 -50.5,2427,L3,60
1976,8,30,0,11,FRANCES,18.3,-51.6,65,991,18.3 -51.6,2427,L3,66
1976,8,30,6,11,FRANCES,18.9,-52.3,65,0,18.9 -52.3,2427,L3,72
1976,8,30,12,11,FRANCES,19.4,-53.3,65,0,19.4 -53.3,2427,L3,78
1976,8,30,18,11,FRANCES,20.2,-54.2,65,987,20.2 -54.2,2427,L3,84
1976,8,31,0,11,FRANCES,21,-54.9,65,980,21 -54.9,2427,L3,90
1976,8,31,6,11,FRANCES,22,-55.1,65,0,22 -55.1,2427,L3,96
1976,8,31,12,11,FRANCES,23.1,-55.2,75,975,23.1 -55.2,2427,L3,102
1976,8,31,18,11,FRANCES,24.2,-55.2,75,0,24.2 -55.2,2427,L3,108
1976,9,1,0,11,FRANCES,25.3,-54.9,90,968,25.3 -54.9,2427,L3,114
1976,9,1,6,11,FRANCES,26.3,-54.3,100,963,26.3 -54.3,2427,L3,120
1976,9,1,12,11,FRANCES,27.2,-53.7,95,966,27.2 -53.7,2427,L3,126
1976,9,1,18,11,FRANCES,27.8,-52.6,95,0,27.8 -52.6,2427,L3,132
1976,9,2,0,11,FRANCES,28.2,-51.3,95,0,28.2 -51.3,2427,L3,138
1976,9,2,6,11,FRANCES,28.2,-50.1,95,0,28.2 -50.1,2427,L3,144
1976,9,2,12,11,FRANCES,28.3,-48.7,95,0,28.3 -48.7,2427,L3,150
1976,9,2,18,11,FRANCES,28.5,-47.1,85,0,28.5 -47.1,2427,L3,156
1976,9,3,0,11,FRANCES,28.9,-45.1,75,0,28.9 -45.1,2427,L3,162
1976,9,3,6,11,FRANCES,29,-42.9,65,0,29 -42.9,2427,L3,168
1976,9,3,12,11,FRANCES,29.7,-40.8,65,0,29.7 -40.8,2427,L3,174
1976,9,3,18,11,FRANCES,30.6,-39,65,0,30.6 -39,2427,L3,180
1976,9,4,0,11,FRANCES,32,-37.2,65,992,32 -37.2,2427,L3,186
1976,9,4,6,11,FRANCES,33.4,-35.6,65,0,33.4 -35.6,2427,L3,192
1976,9,4,12,11,FRANCES,34.9,-34.1,55,992,34.9 -34.1,2427,L3,198
1976,9,4,18,11,FRANCES,36.4,-32.5,55,0,36.4 -32.5,2427,L3,204
1976,9,5,0,11,FRANCES,37.8,-30.8,55,0,37.8 -30.8,2427,L3,210
1976,9,5,6,11,FRANCES,39.4,-29.3,55,0,39.4 -29.3,2427,L3,216
1976,9,5,12,11,FRANCES,41,-28,55,0,41 -28,2427,L3,222
1976,9,5,18,11,FRANCES,42.1,-27.2,55,0,42.1 -27.2,2427,L3,228
1976,9,6,0,11,FRANCES,43.5,-27.1,55,0,43.5 -27.1,2427,L3,234
1976,9,6,6,11,FRANCES,42.8,-28.6,55,0,42.8 -28.6,2427,L3,240
1976,9,6,12,11,FRANCES,42,-28.2,55,0,42 -28.2,2427,L3,246
1976,9,6,18,11,FRANCES,41.9,-27.6,45,998,41.9 -27.6,2427,L3,252
1976,9,7,0,11,FRANCES,41.8,-27,45,0,41.8 -27,2427,L3,258
1976,9,7,6,11,FRANCES,41.7,-26.3,45,0,41.7 -26.3,2427,L3,264
1976,9,7,12,11,FRANCES,41.6,-25.7,45,0,41.6 -25.7,2427,L3,270
1976,9,4,12,12,NOT_NAMED,32,-77,20,0,32 -77,2428,TS,6
1976,9,4,18,12,NOT_NAMED,32.4,-76.5,25,0,32.4 -76.5,2428,TS,12
1976,9,5,0,12,NOT_NAMED,32.8,-76,25,0,32.8 -76,2428,TS,18
1976,9,5,6,12,NOT_NAMED,33.1,-75.5,25,0,33.1 -75.5,2428,TS,24
1976,9,5,12,12,NOT_NAMED,33.5,-75,25,0,33.5 -75,2428,TS,30
1976,9,5,18,12,NOT_NAMED,33.7,-74.1,25,0,33.7 -74.1,2428,TS,36
1976,9,6,0,12,NOT_NAMED,34,-73.3,25,0,34 -73.3,2428,TS,42
1976,9,6,6,12,NOT_NAMED,34.3,-72.4,20,0,34.3 -72.4,2428,TS,48
1976,9,6,12,12,NOT_NAMED,34.5,-71.5,20,0,34.5 -71.5,2428,TS,54
1976,9,5,12,13,NOT_NAMED,26.5,-85,20,0,26.5 -85,2429,TS,6
1976,9,5,18,13,NOT_NAMED,26.9,-85.4,25,0,26.9 -85.4,2429,TS,12
1976,9,6,0,13,NOT_NAMED,27.3,-85.8,25,0,27.3 -85.8,2429,TS,18
1976,9,6,6,13,NOT_NAMED,27.6,-86.1,25,0,27.6 -86.1,2429,TS,24
1976,9,6,12,13,NOT_NAMED,28,-86.5,25,0,28 -86.5,2429,TS,30
1976,9,6,18,13,NOT_NAMED,28,-87.2,25,0,28 -87.2,2429,TS,36
1976,9,7,0,13,NOT_NAMED,28,-87.8,25,0,28 -87.8,2429,TS,42
1976,9,7,6,13,NOT_NAMED,28,-88.4,20,0,28 -88.4,2429,TS,48
1976,9,7,12,13,NOT_NAMED,28,-89,20,0,28 -89,2429,TS,54
1976,9,13,12,14,NOT_NAMED,28,-81.5,15,1017,28 -81.5,2430,TS,6
1976,9,13,18,14,NOT_NAMED,28.7,-81.5,15,1016,28.7 -81.5,2430,TS,12
1976,9,14,0,14,NOT_NAMED,29.5,-81.5,20,1015,29.5 -81.5,2430,TS,18
1976,9,14,6,14,NOT_NAMED,30.2,-81.5,25,1014,30.2 -81.5,2430,TS,24
1976,9,14,12,14,NOT_NAMED,31,-81.2,35,1013,31 -81.2,2430,TS,30
1976,9,14,18,14,NOT_NAMED,31.6,-81,35,1012,31.6 -81,2430,TS,36
1976,9,15,0,14,NOT_NAMED,32.2,-80.8,40,1011,32.2 -80.8,2430,TS,42
1976,9,15,6,14,NOT_NAMED,33,-80.4,35,1011,33 -80.4,2430,TS,48
1976,9,15,12,14,NOT_NAMED,33.8,-80,35,1011,33.8 -80,2430,TS,54
1976,9,15,18,14,NOT_NAMED,34.6,-79.5,30,1012,34.6 -79.5,2430,TS,60
1976,9,16,0,14,NOT_NAMED,35,-79,30,1012,35 -79,2430,TS,66
1976,9,16,6,14,NOT_NAMED,35.5,-78.9,25,1012,35.5 -78.9,2430,TS,72
1976,9,16,12,14,NOT_NAMED,36,-78.8,20,1013,36 -78.8,2430,TS,78
1976,9,16,18,14,NOT_NAMED,36.5,-78.4,15,1013,36.5 -78.4,2430,TS,84
1976,9,17,0,14,NOT_NAMED,37,-78,15,1014,37 -78,2430,TS,90
1976,9,20,12,15,NOT_NAMED,13.5,-28,20,0,13.5 -28,2431,TS,6
1976,9,20,18,15,NOT_NAMED,14.1,-29.2,25,0,14.1 -29.2,2431,TS,12
1976,9,21,0,15,NOT_NAMED,14.8,-30.5,25,0,14.8 -30.5,2431,TS,18
1976,9,21,6,15,NOT_NAMED,15.4,-31.7,30,0,15.4 -31.7,2431,TS,24
1976,9,21,12,15,NOT_NAMED,16,-33,30,0,16 -33,2431,TS,30
1976,9,21,18,15,NOT_NAMED,16.7,-34.3,30,0,16.7 -34.3,2431,TS,36
1976,9,22,0,15,NOT_NAMED,17.3,-35.2,30,0,17.3 -35.2,2431,TS,42
1976,9,22,6,15,NOT_NAMED,17.9,-36.4,30,0,17.9 -36.4,2431,TS,48
1976,9,22,12,15,NOT_NAMED,18.5,-37.5,30,0,18.5 -37.5,2431,TS,54
1976,9,22,18,15,NOT_NAMED,19.2,-39.4,30,0,19.2 -39.4,2431,TS,60
1976,9,23,0,15,NOT_NAMED,19.8,-41.3,30,0,19.8 -41.3,2431,TS,66
1976,9,23,6,15,NOT_NAMED,20.4,-43.2,30,0,20.4 -43.2,2431,TS,72
1976,9,23,12,15,NOT_NAMED,21,-45,30,0,21 -45,2431,TS,78
1976,9,23,18,15,NOT_NAMED,21.1,-45.3,30,0,21.1 -45.3,2431,TS,84
1976,9,24,0,15,NOT_NAMED,21.2,-45.7,30,0,21.2 -45.7,2431,TS,90
1976,9,24,6,15,NOT_NAMED,21.3,-46.1,30,0,21.3 -46.1,2431,TS,96
1976,9,24,12,15,NOT_NAMED,21.5,-46.5,30,0,21.5 -46.5,2431,TS,102
1976,9,24,18,15,NOT_NAMED,21.6,-46.6,30,0,21.6 -46.6,2431,TS,108
1976,9,25,0,15,NOT_NAMED,21.7,-46.7,30,0,21.7 -46.7,2431,TS,114
1976,9,25,6,15,NOT_NAMED,21.8,-46.8,30,0,21.8 -46.8,2431,TS,120
1976,9,25,12,15,NOT_NAMED,22,-47,30,0,22 -47,2431,TS,126
1976,9,25,18,15,NOT_NAMED,22.7,-46.7,30,0,22.7 -46.7,2431,TS,132
1976,9,26,0,15,NOT_NAMED,23.5,-46.5,25,0,23.5 -46.5,2431,TS,138
1976,9,26,6,15,NOT_NAMED,24.2,-46.2,25,0,24.2 -46.2,2431,TS,144
1976,9,26,12,15,NOT_NAMED,25,-46,25,0,25 -46,2431,TS,150
1976,9,26,18,15,NOT_NAMED,25.5,-45.5,25,0,25.5 -45.5,2431,TS,156
1976,9,27,0,15,NOT_NAMED,26,-45,25,0,26 -45,2431,TS,162
1976,9,27,6,15,NOT_NAMED,26.5,-44.5,20,0,26.5 -44.5,2431,TS,168
1976,9,27,12,15,NOT_NAMED,27,-44,20,0,27 -44,2431,TS,174
1976,9,22,12,16,NOT_NAMED,25.5,-91,20,0,25.5 -91,2432,TS,6
1976,9,22,18,16,NOT_NAMED,25.8,-90.8,25,0,25.8 -90.8,2432,TS,12
1976,9,23,0,16,NOT_NAMED,26.2,-90.7,25,0,26.2 -90.7,2432,TS,18
1976,9,23,6,16,NOT_NAMED,26.6,-90.6,25,0,26.6 -90.6,2432,TS,24
1976,9,23,12,16,NOT_NAMED,27,-90.5,25,0,27 -90.5,2432,TS,30
1976,9,23,18,16,NOT_NAMED,27.6,-90.2,25,0,27.6 -90.2,2432,TS,36
1976,9,24,0,16,NOT_NAMED,28.3,-89.8,25,0,28.3 -89.8,2432,TS,42
1976,9,24,6,16,NOT_NAMED,28.9,-89.4,25,0,28.9 -89.4,2432,TS,48
1976,9,24,12,16,NOT_NAMED,29.5,-89,20,0,29.5 -89,2432,TS,54
1976,9,24,18,16,NOT_NAMED,31,-88.5,-99,0,31 -88.5,2432,TS,60
1976,9,26,12,17,GLORIA,23,-58,20,1009,23 -58,2433,L2,6
1976,9,26,18,17,GLORIA,23.7,-58.1,20,1007,23.7 -58.1,2433,L2,12
1976,9,27,0,17,GLORIA,24.3,-58.2,25,1005,24.3 -58.2,2433,L2,18
1976,9,27,6,17,GLORIA,24.9,-58.1,30,1001,24.9 -58.1,2433,L2,24
1976,9,27,12,17,GLORIA,25.7,-58,35,997,25.7 -58,2433,L2,30
1976,9,27,18,17,GLORIA,26.3,-58,45,994,26.3 -58,2433,L2,36
1976,9,28,0,17,GLORIA,27,-58,55,993,27 -58,2433,L2,42
1976,9,28,6,17,GLORIA,27.5,-58.2,60,992,27.5 -58.2,2433,L2,48
1976,9,28,12,17,GLORIA,27.8,-58.6,60,992,27.8 -58.6,2433,L2,54
1976,9,28,18,17,GLORIA,28.2,-59,60,991,28.2 -59,2433,L2,60
